2021-11-26 18:38:17,843 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcher - loop index of subjectGroups 0
2021-11-26 18:45:05,969 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.359375, profitFirmB: 29.700000000000006, profitFirmC: 30.459374999999998, profitFirmD: 0.0
2021-11-26 18:45:05,969 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.1129013125000076, balanceFirmB: 2.9225806875000133, balanceFirmC: 3.2794543125000173, balanceFirmD: 0.0
2021-11-26 18:45:05,969 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 373000 and to countId: 746.
2021-11-26 18:45:05,971 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 746
2021-11-26 18:45:06,445 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 747 from client agent2: Set aFirmB = 21.0
2021-11-26 18:45:06,446 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 747 of cohort 758.
2021-11-26 18:45:06,446 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 747 from client agent1: Set aFirmC = 14.0
2021-11-26 18:45:06,446 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 747 of cohort 758.
2021-11-26 18:45:06,469 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 747 from client agent3: Set aFirmA = 11.0
2021-11-26 18:45:06,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 747 of cohort 758.
2021-11-26 18:45:06,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 11.0, aFirmB: 21.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 15.333333333333334.
2021-11-26 18:45:06,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 49.28571428571429, oFirmB: 19.28571428571429, oFirmC: 40.28571428571429, oFirmD: 0.0.
2021-11-26 18:45:06,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 21.346875000000004, profitFirmB: 15.946875000000002, profitFirmC: 22.207500000000003, profitFirmD: 0.0
2021-11-26 18:45:06,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.1164591250000075, balanceFirmB: 2.925238500000013, balanceFirmC: 3.2831555625000175, balanceFirmD: 0.0
2021-11-26 18:45:06,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 373500 and to countId: 747.
2021-11-26 18:45:06,471 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 747
2021-11-26 18:45:06,950 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 748 from client agent2: Set aFirmB = 16.0
2021-11-26 18:45:06,951 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 748 of cohort 758.
2021-11-26 18:45:06,951 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 748 from client agent1: Set aFirmC = 18.0
2021-11-26 18:45:06,951 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 748 of cohort 758.
2021-11-26 18:45:06,970 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 748 from client agent3: Set aFirmA = 19.0
2021-11-26 18:45:06,970 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 748 of cohort 758.
2021-11-26 18:45:06,970 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 16.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.666666666666668.
2021-11-26 18:45:06,970 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 31.28571428571429, oFirmB: 40.28571428571429, oFirmC: 34.28571428571429, oFirmD: 0.0.
2021-11-26 18:45:06,971 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 23.405625, profitFirmB: 25.380000000000003, profitFirmC: 24.300000000000004, profitFirmD: 0.0
2021-11-26 18:45:06,971 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.1203600625000076, balanceFirmB: 2.9294685000000134, balanceFirmC: 3.2872055625000174, balanceFirmD: 0.0
2021-11-26 18:45:06,971 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 374000 and to countId: 748.
2021-11-26 18:45:06,972 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 748
2021-11-26 18:45:07,452 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 749 from client agent1: Set aFirmC = 18.0
2021-11-26 18:45:07,453 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 749 of cohort 758.
2021-11-26 18:45:07,453 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 749 from client agent2: Set aFirmB = 14.0
2021-11-26 18:45:07,453 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 749 of cohort 758.
2021-11-26 18:45:07,474 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 749 from client agent3: Set aFirmA = 19.0
2021-11-26 18:45:07,474 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 749 of cohort 758.
2021-11-26 18:45:07,475 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 14.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.0.
2021-11-26 18:45:07,475 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 29.571428571428573, oFirmB: 44.57142857142857, oFirmC: 32.57142857142858, oFirmD: 0.0.
2021-11-26 18:45:07,475 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.123125, profitFirmB: 24.57, profitFirmC: 23.085, profitFirmD: 0.0
2021-11-26 18:45:07,475 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.124047250000008, balanceFirmB: 2.9335635000000133, balanceFirmC: 3.2910530625000174, balanceFirmD: 0.0
2021-11-26 18:45:07,475 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 374500 and to countId: 749.
2021-11-26 18:45:07,476 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 749
2021-11-26 18:45:07,952 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 750 from client agent2: Set aFirmB = 14.0
2021-11-26 18:45:07,953 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 750 of cohort 758.
2021-11-26 18:45:07,953 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 750 from client agent1: Set aFirmC = 12.0
2021-11-26 18:45:07,953 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 750 of cohort 758.
2021-11-26 18:45:07,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 750 from client agent3: Set aFirmA = 50.0
2021-11-26 18:45:07,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 750 of cohort 758.
2021-11-26 18:45:07,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 50.0, aFirmB: 14.0, aFirmC: 12.0, aFirmD: 0.0, aMarket: 13.0.
2021-11-26 18:45:07,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 0.0, oFirmB: 49.20000000000001, oFirmC: 55.2, oFirmD: 0.0.
2021-11-26 18:45:07,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 0.0, profitFirmB: 27.121500000000008, profitFirmC: 26.082000000000004, profitFirmD: 0.0
2021-11-26 18:45:07,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.124047250000008, balanceFirmB: 2.9380837500000134, balanceFirmC: 3.2954000625000175, balanceFirmD: 0.0
2021-11-26 18:45:07,980 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 375000 and to countId: 750.
2021-11-26 18:45:07,981 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 750
2021-11-26 18:45:08,458 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 751 from client agent2: Set aFirmB = 29.0
2021-11-26 18:45:08,458 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 751 of cohort 758.
2021-11-26 18:45:08,458 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 751 from client agent1: Set aFirmC = 14.0
2021-11-26 18:45:08,459 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 751 of cohort 758.
2021-11-26 18:45:08,481 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 751 from client agent3: Set aFirmA = 29.0
2021-11-26 18:45:08,481 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 751 of cohort 758.
2021-11-26 18:45:08,481 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 29.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 24.0.
2021-11-26 18:45:08,481 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 17.571428571428577, oFirmB: 17.571428571428577, oFirmC: 62.57142857142857, oFirmD: 0.0.
2021-11-26 18:45:08,482 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 20.064375000000005, profitFirmB: 20.064375000000005, profitFirmC: 34.4925, profitFirmD: 0.0
2021-11-26 18:45:08,482 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.127391312500008, balanceFirmB: 2.9414278125000135, balanceFirmC: 3.3011488125000175, balanceFirmD: 0.0
2021-11-26 18:45:08,482 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 375500 and to countId: 751.
2021-11-26 18:45:08,483 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 751
2021-11-26 18:45:08,962 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 752 from client agent1: Set aFirmC = 16.0
2021-11-26 18:45:08,962 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 752 of cohort 758.
2021-11-26 18:45:08,962 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 752 from client agent2: Set aFirmB = 20.0
2021-11-26 18:45:08,963 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 752 of cohort 758.
2021-11-26 18:45:08,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 752 from client agent3: Set aFirmA = 9.0
2021-11-26 18:45:08,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 752 of cohort 758.
2021-11-26 18:45:08,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 9.0, aFirmB: 20.0, aFirmC: 16.0, aFirmD: 0.0, aMarket: 15.0.
2021-11-26 18:45:08,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.42857142857143, oFirmB: 21.428571428571434, oFirmC: 33.42857142857143, oFirmD: 0.0.
2021-11-26 18:45:08,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 19.288125, profitFirmB: 16.875000000000004, profitFirmC: 21.060000000000002, profitFirmD: 0.0
2021-11-26 18:45:08,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.1306060000000078, balanceFirmB: 2.9442403125000136, balanceFirmC: 3.3046588125000174, balanceFirmD: 0.0
2021-11-26 18:45:08,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 376000 and to countId: 752.
2021-11-26 18:45:08,988 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 752
2021-11-26 18:45:09,465 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 753 from client agent2: Set aFirmB = 16.0
2021-11-26 18:45:09,465 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 753 of cohort 758.
2021-11-26 18:45:09,465 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 753 from client agent1: Set aFirmC = 14.0
2021-11-26 18:45:09,466 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 753 of cohort 758.
2021-11-26 18:45:09,486 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 753 from client agent3: Set aFirmA = 29.0
2021-11-26 18:45:09,486 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 753 of cohort 758.
2021-11-26 18:45:09,486 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 16.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 19.666666666666668.
2021-11-26 18:45:09,486 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 6.428571428571434, oFirmB: 45.42857142857143, oFirmC: 51.42857142857143, oFirmD: 0.0.
2021-11-26 18:45:09,486 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.340625000000006, profitFirmB: 28.62, profitFirmC: 28.35, profitFirmD: 0.0
2021-11-26 18:45:09,486 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.131829437500008, balanceFirmB: 2.9490103125000138, balanceFirmC: 3.3093838125000175, balanceFirmD: 0.0
2021-11-26 18:45:09,487 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 376500 and to countId: 753.
2021-11-26 18:45:09,488 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 753
2021-11-26 18:45:09,969 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 754 from client agent2: Set aFirmB = 20.0
2021-11-26 18:45:09,970 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 754 of cohort 758.
2021-11-26 18:45:09,970 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 754 from client agent1: Set aFirmC = 19.0
2021-11-26 18:45:09,970 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 754 of cohort 758.
2021-11-26 18:45:09,988 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 754 from client agent3: Set aFirmA = 25.0
2021-11-26 18:45:09,989 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 754 of cohort 758.
2021-11-26 18:45:09,989 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 25.0, aFirmB: 20.0, aFirmC: 19.0, aFirmD: 0.0, aMarket: 21.333333333333332.
2021-11-26 18:45:09,989 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 22.714285714285715, oFirmB: 37.71428571428572, oFirmC: 40.714285714285715, oFirmD: 0.0.
2021-11-26 18:45:09,989 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.359375, profitFirmB: 29.700000000000006, profitFirmC: 30.459374999999998, profitFirmD: 0.0
2021-11-26 18:45:09,989 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.135556000000008, balanceFirmB: 2.953960312500014, balanceFirmC: 3.3144603750000177, balanceFirmD: 0.0
2021-11-26 18:45:09,989 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 377000 and to countId: 754.
2021-11-26 18:45:09,991 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 754
2021-11-26 18:45:10,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 755 from client agent2: Set aFirmB = 21.0
2021-11-26 18:45:10,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 755 of cohort 758.
2021-11-26 18:45:10,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 755 from client agent1: Set aFirmC = 14.0
2021-11-26 18:45:10,470 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 755 of cohort 758.
2021-11-26 18:45:10,493 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 755 from client agent3: Set aFirmA = 11.0
2021-11-26 18:45:10,494 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 755 of cohort 758.
2021-11-26 18:45:10,494 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 11.0, aFirmB: 21.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 15.333333333333334.
2021-11-26 18:45:10,494 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 49.28571428571429, oFirmB: 19.28571428571429, oFirmC: 40.28571428571429, oFirmD: 0.0.
2021-11-26 18:45:10,494 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 21.346875000000004, profitFirmB: 15.946875000000002, profitFirmC: 22.207500000000003, profitFirmD: 0.0
2021-11-26 18:45:10,494 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.1391138125000078, balanceFirmB: 2.9566181250000136, balanceFirmC: 3.318161625000018, balanceFirmD: 0.0
2021-11-26 18:45:10,494 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 377500 and to countId: 755.
2021-11-26 18:45:10,495 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 755
2021-11-26 18:45:10,971 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 756 from client agent1: Set aFirmC = 18.0
2021-11-26 18:45:10,971 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 756 of cohort 758.
2021-11-26 18:45:10,971 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 756 from client agent2: Set aFirmB = 16.0
2021-11-26 18:45:10,972 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 756 of cohort 758.
2021-11-26 18:45:10,995 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 756 from client agent3: Set aFirmA = 19.0
2021-11-26 18:45:10,996 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 756 of cohort 758.
2021-11-26 18:45:10,996 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 16.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.666666666666668.
2021-11-26 18:45:10,996 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 31.28571428571429, oFirmB: 40.28571428571429, oFirmC: 34.28571428571429, oFirmD: 0.0.
2021-11-26 18:45:10,996 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 23.405625, profitFirmB: 25.380000000000003, profitFirmC: 24.300000000000004, profitFirmD: 0.0
2021-11-26 18:45:10,996 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.143014750000008, balanceFirmB: 2.960848125000014, balanceFirmC: 3.3222116250000178, balanceFirmD: 0.0
2021-11-26 18:45:10,996 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 378000 and to countId: 756.
2021-11-26 18:45:10,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 756
2021-11-26 18:45:11,475 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 757 from client agent1: Set aFirmC = 18.0
2021-11-26 18:45:11,475 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 757 of cohort 758.
2021-11-26 18:45:11,475 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 757 from client agent2: Set aFirmB = 14.0
2021-11-26 18:45:11,476 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 757 of cohort 758.
2021-11-26 18:45:11,496 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 757 from client agent3: Set aFirmA = 19.0
2021-11-26 18:45:11,496 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 757 of cohort 758.
2021-11-26 18:45:11,496 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 14.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.0.
2021-11-26 18:45:11,497 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 29.571428571428573, oFirmB: 44.57142857142857, oFirmC: 32.57142857142858, oFirmD: 0.0.
2021-11-26 18:45:11,497 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.123125, profitFirmB: 24.57, profitFirmC: 23.085, profitFirmD: 0.0
2021-11-26 18:45:11,497 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.146701937500008, balanceFirmB: 2.964943125000014, balanceFirmC: 3.3260591250000178, balanceFirmD: 0.0
2021-11-26 18:45:11,497 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 378500 and to countId: 757.
2021-11-26 18:45:11,498 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 757
2021-11-26 18:45:11,978 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 758 from client agent1: Set aFirmC = 12.0
2021-11-26 18:45:11,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 758 of cohort 758.
2021-11-26 18:45:11,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 758 from client agent2: Set aFirmB = 14.0
2021-11-26 18:45:11,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 758 of cohort 758.
2021-11-26 18:45:11,996 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 758 from client agent3: Set aFirmA = 50.0
2021-11-26 18:45:11,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 758 of cohort 758.
2021-11-26 18:45:11,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 50.0, aFirmB: 14.0, aFirmC: 12.0, aFirmD: 0.0, aMarket: 13.0.
2021-11-26 18:45:11,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 0.0, oFirmB: 49.20000000000001, oFirmC: 55.2, oFirmD: 0.0.
2021-11-26 18:45:11,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 0.0, profitFirmB: 27.121500000000008, profitFirmC: 26.082000000000004, profitFirmD: 0.0
2021-11-26 18:45:11,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.146701937500008, balanceFirmB: 2.969463375000014, balanceFirmC: 3.330406125000018, balanceFirmD: 0.0
2021-11-26 18:45:11,998 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 379000 and to countId: 758.
2021-11-26 18:45:11,999 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 758
2021-11-26 18:45:12,482 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 759 from client agent2: Set aFirmB = 29.0
2021-11-26 18:45:12,482 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 759 of cohort 758.
2021-11-26 18:45:12,482 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 759 from client agent1: Set aFirmC = 14.0
2021-11-26 18:45:12,483 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 759 of cohort 758.
2021-11-26 18:45:12,501 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 759 from client agent3: Set aFirmA = 29.0
2021-11-26 18:45:12,501 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 759 of cohort 758.
2021-11-26 18:45:12,501 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 29.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 24.0.
2021-11-26 18:45:12,501 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 17.571428571428577, oFirmB: 17.571428571428577, oFirmC: 62.57142857142857, oFirmD: 0.0.
2021-11-26 18:45:12,501 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 20.064375000000005, profitFirmB: 20.064375000000005, profitFirmC: 34.4925, profitFirmD: 0.0
2021-11-26 18:45:12,501 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.150046000000008, balanceFirmB: 2.972807437500014, balanceFirmC: 3.336154875000018, balanceFirmD: 0.0
2021-11-26 18:45:12,502 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 379500 and to countId: 759.
2021-11-26 18:45:12,503 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 759
2021-11-26 18:45:12,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 760 from client agent1: Set aFirmC = 16.0
